agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Dissolved oxygen, water, unfiltered, milligrams per liter","Temperature, water, degrees Celsius","Gage height, feet",,
USGS,2172050,1/18/22 21:30,EST,245,10.6,10.5,17.56,,
USGS,2172050,1/18/22 21:45,EST,247,10.6,10.6,17.64,,
USGS,2172050,1/18/22 22:00,EST,247,10.6,10.6,17.69,,
USGS,2172050,1/18/22 22:15,EST,248,10.6,10.6,17.72,,
USGS,2172050,1/18/22 22:30,EST,249,10.6,10.6,17.75,,
USGS,2172050,1/18/22 22:45,EST,251,10.6,10.6,17.75,,
USGS,2172050,1/18/22 23:00,EST,259,10.6,10.6,17.7,,
USGS,2172050,1/18/22 23:15,EST,258,10.6,10.6,17.61,,
USGS,2172050,1/18/22 23:30,EST,259,10.6,10.6,17.47,,
USGS,2172050,1/18/22 23:45,EST,247,10.6,10.5,17.25,,
USGS,2172050,1/19/22 0:00,EST,239,10.5,10.2,17.01,,
USGS,2172050,1/19/22 0:15,EST,238,10.5,10.3,16.78,,
USGS,2172050,1/19/22 0:30,EST,226,10.5,10.1,16.56,,
USGS,2172050,1/19/22 0:45,EST,235,10.6,10.5,16.34,,
USGS,2172050,1/19/22 1:00,EST,233,10.6,10.5,16.15,,
USGS,2172050,1/19/22 1:15,EST,220,10.6,10.4,15.94,,
USGS,2172050,1/19/22 1:30,EST,208,10.6,10.3,15.74,,
USGS,2172050,1/19/22 1:45,EST,203,10.6,10.3,15.49,,
USGS,2172050,1/19/22 2:00,EST,187,10.6,10.3,15.26,,
USGS,2172050,1/19/22 2:15,EST,181,10.6,10.2,15.09,,
USGS,2172050,1/19/22 2:30,EST,169,10.6,10.2,14.82,,
USGS,2172050,1/19/22 2:45,EST,149,10.7,10.2,14.67,,
USGS,2172050,1/19/22 3:00,EST,144,10.7,10.2,14.47,,
USGS,2172050,1/19/22 3:15,EST,136,10.7,10.1,14.3,,
USGS,2172050,1/19/22 3:30,EST,129,10.7,10,14.19,,
USGS,2172050,1/19/22 3:45,EST,129,10.7,10,14.06,,
USGS,2172050,1/19/22 4:00,EST,122,10.7,10,14.05,,
USGS,2172050,1/19/22 4:15,EST,125,10.7,10,14.07,,
USGS,2172050,1/19/22 4:30,EST,124,10.7,10,14.12,,
USGS,2172050,1/19/22 4:45,EST,118,10.8,10,14.25,,
USGS,2172050,1/19/22 5:00,EST,111,10.8,10,14.43,,
USGS,2172050,1/19/22 5:15,EST,109,10.8,10,14.67,,
USGS,2172050,1/19/22 5:30,EST,110,10.8,10,14.97,,
USGS,2172050,1/19/22 5:45,EST,110,10.8,9.9,15.28,,
USGS,2172050,1/19/22 6:00,EST,109,10.8,9.9,15.56,,
USGS,2172050,1/19/22 6:15,EST,109,10.7,9.9,15.86,,
USGS,2172050,1/19/22 6:30,EST,109,10.7,9.9,16.14,,
USGS,2172050,1/19/22 6:45,EST,111,10.7,9.9,16.38,,
USGS,2172050,1/19/22 7:00,EST,112,10.7,9.9,16.59,,
USGS,2172050,1/19/22 7:15,EST,115,10.7,9.9,16.76,,
USGS,2172050,1/19/22 7:30,EST,125,10.7,10,16.91,,
USGS,2172050,1/19/22 7:45,EST,130,10.7,10,17.06,,
USGS,2172050,1/19/22 8:00,EST,136,10.7,10,17.19,,
USGS,2172050,1/19/22 8:15,EST,162,10.6,10.1,17.33,,
USGS,2172050,1/19/22 8:30,EST,179,10.6,10.1,17.45,,
USGS,2172050,1/19/22 8:45,EST,194,10.6,10.2,17.58,,
USGS,2172050,1/19/22 9:00,EST,210,10.6,10.2,17.69,,
USGS,2172050,1/19/22 9:15,EST,215,10.6,10.3,17.8,,
USGS,2172050,1/19/22 9:30,EST,215,10.6,10.3,17.91,,
USGS,2172050,1/19/22 9:45,EST,215,10.6,10.3,18.01,,
USGS,2172050,1/19/22 10:00,EST,221,10.6,10.4,18.11,,
USGS,2172050,1/19/22 10:15,EST,230,10.6,10.5,18.2,,
USGS,2172050,1/19/22 10:30,EST,239,10.6,10.5,18.28,,
USGS,2172050,1/19/22 10:45,EST,238,10.6,10.5,18.32,,
USGS,2172050,1/19/22 11:00,EST,247,10.6,10.6,18.33,,
USGS,2172050,1/19/22 11:15,EST,251,10.6,10.6,18.31,,
USGS,2172050,1/19/22 11:30,EST,260,10.6,10.6,18.29,,
USGS,2172050,1/19/22 11:45,EST,268,10.6,10.7,18.24,,
USGS,2172050,1/19/22 12:00,EST,276,10.6,10.7,18.15,,
USGS,2172050,1/19/22 12:15,EST,290,10.6,10.8,17.99,,
USGS,2172050,1/19/22 12:30,EST,297,10.6,10.8,17.77,,
USGS,2172050,1/19/22 12:45,EST,253,10.7,11,17.55,,
USGS,2172050,1/19/22 13:00,EST,283,10.6,10.9,17.3,,
USGS,2172050,1/19/22 13:15,EST,264,10.6,10.9,17.09,,
USGS,2172050,1/19/22 13:30,EST,257,10.6,11,16.9,,
USGS,2172050,1/19/22 13:45,EST,258,10.6,10.9,16.72,,
USGS,2172050,1/19/22 14:00,EST,232,10.6,10.7,16.51,,
USGS,2172050,1/19/22 14:15,EST,222,10.6,10.6,16.33,,
USGS,2172050,1/19/22 14:30,EST,223,10.6,10.7,16.1,,
USGS,2172050,1/19/22 14:45,EST,221,10.6,10.7,15.88,,
USGS,2172050,1/19/22 15:00,EST,203,10.7,10.6,15.69,,
USGS,2172050,1/19/22 15:15,EST,199,10.7,10.6,15.52,,
USGS,2172050,1/19/22 15:30,EST,183,10.7,10.6,15.36,,
USGS,2172050,1/19/22 15:45,EST,184,10.7,10.6,15.13,,
USGS,2172050,1/19/22 16:00,EST,170,10.7,10.6,15,,
USGS,2172050,1/19/22 16:15,EST,166,10.7,10.6,14.86,,
USGS,2172050,1/19/22 16:30,EST,159,10.7,10.6,14.76,,
USGS,2172050,1/19/22 16:45,EST,148,10.8,10.5,14.6,,
USGS,2172050,1/19/22 17:00,EST,143,10.8,10.6,14.57,,
USGS,2172050,1/19/22 17:15,EST,129,10.8,10.5,14.51,,
USGS,2172050,1/19/22 17:30,EST,131,10.8,10.5,14.52,,
USGS,2172050,1/19/22 17:45,EST,127,10.9,10.5,14.6,,
USGS,2172050,1/19/22 18:00,EST,120,10.9,10.4,14.78,,
USGS,2172050,1/19/22 18:15,EST,123,10.9,10.5,15.01,,
USGS,2172050,1/19/22 18:30,EST,121,10.9,10.4,15.29,,
USGS,2172050,1/19/22 18:45,EST,118,10.9,10.4,15.58,,
USGS,2172050,1/19/22 19:00,EST,116,10.9,10.4,15.83,,
USGS,2172050,1/19/22 19:15,EST,115,10.9,10.4,16.08,,
USGS,2172050,1/19/22 19:30,EST,115,10.9,10.4,16.29,,
USGS,2172050,1/19/22 19:45,EST,120,10.9,10.4,16.47,,
USGS,2172050,1/19/22 20:00,EST,121,10.9,10.4,16.63,,
USGS,2172050,1/19/22 20:15,EST,139,10.8,10.5,16.75,,
USGS,2172050,1/19/22 20:30,EST,142,10.8,10.5,16.88,,
USGS,2172050,1/19/22 20:45,EST,146,10.8,10.5,16.97,,
USGS,2172050,1/19/22 21:00,EST,166,10.8,10.5,17.09,,
USGS,2172050,1/19/22 21:15,EST,183,10.7,10.5,17.18,,
USGS,2172050,1/19/22 21:30,EST,197,10.7,10.5,17.28,,
USGS,2172050,1/19/22 21:45,EST,216,10.7,10.6,17.36,,
USGS,2172050,1/19/22 22:00,EST,236,10.7,10.6,17.43,,
USGS,2172050,1/19/22 22:15,EST,243,10.7,10.6,17.49,,
USGS,2172050,1/19/22 22:30,EST,243,10.7,10.6,17.54,,
USGS,2172050,1/19/22 22:45,EST,248,10.7,10.6,17.58,,
USGS,2172050,1/19/22 23:00,EST,249,10.6,10.6,17.6,,
USGS,2172050,1/19/22 23:15,EST,259,10.7,10.7,17.58,,
USGS,2172050,1/19/22 23:30,EST,256,10.6,10.6,17.51,,
USGS,2172050,1/19/22 23:45,EST,267,10.6,10.7,17.42,,
USGS,2172050,1/20/22 0:00,EST,273,10.6,10.7,17.26,,
USGS,2172050,1/20/22 0:15,EST,275,10.6,10.7,17.07,,
USGS,2172050,1/20/22 0:30,EST,276,10.6,10.7,16.85,,
USGS,2172050,1/20/22 0:45,EST,231,10.5,10.4,16.67,,
USGS,2172050,1/20/22 1:00,EST,235,10.5,10.5,16.47,,
USGS,2172050,1/20/22 1:15,EST,240,10.5,10.4,16.29,,
USGS,2172050,1/20/22 1:30,EST,244,10.6,10.5,16.1,,
USGS,2172050,1/20/22 1:45,EST,229,10.6,10.5,15.91,,
USGS,2172050,1/20/22 2:00,EST,216,10.5,10.4,15.73,,
USGS,2172050,1/20/22 2:15,EST,222,10.6,10.5,15.5,,
USGS,2172050,1/20/22 2:30,EST,217,10.6,10.5,15.32,,
USGS,2172050,1/20/22 2:45,EST,189,10.7,10.5,15.12,,
USGS,2172050,1/20/22 3:00,EST,184,10.7,10.4,14.9,,
USGS,2172050,1/20/22 3:15,EST,177,10.7,10.4,14.66,,
USGS,2172050,1/20/22 3:30,EST,173,10.7,10.4,14.52,,
USGS,2172050,1/20/22 3:45,EST,177,10.7,10.4,14.28,,
USGS,2172050,1/20/22 4:00,EST,156,10.7,10.4,14.16,,
USGS,2172050,1/20/22 4:15,EST,155,10.6,10.3,14.05,,
USGS,2172050,1/20/22 4:30,EST,147,10.7,10.3,13.94,,
USGS,2172050,1/20/22 4:45,EST,140,10.7,10.3,13.94,,
USGS,2172050,1/20/22 5:00,EST,136,10.7,10.3,13.96,,
USGS,2172050,1/20/22 5:15,EST,128,10.8,10.3,14.01,,
USGS,2172050,1/20/22 5:30,EST,126,10.7,10.3,14.18,,
USGS,2172050,1/20/22 5:45,EST,119,10.8,10.3,14.4,,
USGS,2172050,1/20/22 6:00,EST,120,10.8,10.3,14.69,,
USGS,2172050,1/20/22 6:15,EST,121,10.8,10.3,14.97,,
USGS,2172050,1/20/22 6:30,EST,115,10.8,10.2,15.26,,
USGS,2172050,1/20/22 6:45,EST,115,10.7,10.2,15.56,,
USGS,2172050,1/20/22 7:00,EST,115,10.7,10.2,15.84,,
USGS,2172050,1/20/22 7:15,EST,120,10.7,10.2,16.11,,
USGS,2172050,1/20/22 7:30,EST,121,10.7,10.2,16.35,,
USGS,2172050,1/20/22 7:45,EST,127,10.7,10.3,16.54,,
USGS,2172050,1/20/22 8:00,EST,133,10.7,10.3,16.7,,
USGS,2172050,1/20/22 8:15,EST,143,10.7,10.3,16.86,,
USGS,2172050,1/20/22 8:30,EST,166,10.7,10.4,17,,
USGS,2172050,1/20/22 8:45,EST,175,10.7,10.4,17.13,,
USGS,2172050,1/20/22 9:00,EST,181,10.7,10.4,17.26,,
USGS,2172050,1/20/22 9:15,EST,211,10.7,10.4,17.38,,
USGS,2172050,1/20/22 9:30,EST,217,10.6,10.5,17.51,,
USGS,2172050,1/20/22 9:45,EST,222,10.6,10.5,17.62,,
USGS,2172050,1/20/22 10:00,EST,227,10.6,10.6,17.74,,
USGS,2172050,1/20/22 10:15,EST,230,10.6,10.6,17.85,,
USGS,2172050,1/20/22 10:30,EST,237,10.6,10.6,17.93,,
USGS,2172050,1/20/22 10:45,EST,244,10.6,10.7,18.04,,
USGS,2172050,1/20/22 11:00,EST,259,10.6,10.8,18.13,,
USGS,2172050,1/20/22 11:15,EST,268,10.6,10.8,18.19,,
USGS,2172050,1/20/22 11:30,EST,275,10.6,10.8,18.25,,
USGS,2172050,1/20/22 11:45,EST,280,10.6,10.8,18.27,,
USGS,2172050,1/20/22 12:00,EST,290,10.6,10.9,18.28,,
USGS,2172050,1/20/22 12:15,EST,298,10.6,10.9,18.24,,
USGS,2172050,1/20/22 12:30,EST,301,10.6,10.9,18.15,,
USGS,2172050,1/20/22 12:45,EST,302,10.6,10.9,17.96,,
USGS,2172050,1/20/22 13:00,EST,313,10.6,11,17.75,,
USGS,2172050,1/20/22 13:15,EST,297,10.6,11.1,17.52,,
USGS,2172050,1/20/22 13:30,EST,305,10.6,11.1,17.3,,
USGS,2172050,1/20/22 13:45,EST,287,10.6,11.3,17.1,,
USGS,2172050,1/20/22 14:00,EST,278,10.7,11.2,16.91,,
USGS,2172050,1/20/22 14:15,EST,272,10.6,11.2,16.71,,
USGS,2172050,1/20/22 14:30,EST,264,10.6,11,16.52,,
USGS,2172050,1/20/22 14:45,EST,240,10.7,10.9,16.28,,
USGS,2172050,1/20/22 15:00,EST,238,10.6,10.9,16.07,,
USGS,2172050,1/20/22 15:15,EST,234,10.6,11,15.89,,
USGS,2172050,1/20/22 15:30,EST,235,10.7,10.9,15.68,,
USGS,2172050,1/20/22 15:45,EST,235,10.6,11,15.45,,
USGS,2172050,1/20/22 16:00,EST,223,10.7,10.9,15.26,,
USGS,2172050,1/20/22 16:15,EST,195,10.7,11,15.07,,
USGS,2172050,1/20/22 16:30,EST,193,10.7,10.9,14.87,,
USGS,2172050,1/20/22 16:45,EST,183,10.7,11,14.71,,
USGS,2172050,1/20/22 17:00,EST,201,10.7,11,14.57,,
USGS,2172050,1/20/22 17:15,EST,188,10.7,11,14.38,,
USGS,2172050,1/20/22 17:30,EST,155,10.8,10.9,14.31,,
USGS,2172050,1/20/22 17:45,EST,148,10.8,10.9,14.31,,
USGS,2172050,1/20/22 18:00,EST,147,10.8,10.9,14.31,,
USGS,2172050,1/20/22 18:15,EST,134,10.9,10.9,14.44,,
USGS,2172050,1/20/22 18:30,EST,126,10.9,10.9,14.56,,
USGS,2172050,1/20/22 18:45,EST,125,10.9,10.9,14.8,,
USGS,2172050,1/20/22 19:00,EST,119,11,10.9,15.07,,
USGS,2172050,1/20/22 19:15,EST,124,10.9,10.9,15.35,,
USGS,2172050,1/20/22 19:30,EST,120,10.9,10.9,15.64,,
USGS,2172050,1/20/22 19:45,EST,118,10.9,11,15.92,,
USGS,2172050,1/20/22 20:00,EST,119,10.9,11,16.17,,
USGS,2172050,1/20/22 20:15,EST,121,10.9,11,16.39,,
USGS,2172050,1/20/22 20:30,EST,121,10.9,10.9,16.57,,
USGS,2172050,1/20/22 20:45,EST,123,10.9,11,16.73,,
USGS,2172050,1/20/22 21:00,EST,130,10.8,11,16.85,,
USGS,2172050,1/20/22 21:15,EST,146,10.8,11,16.95,,
USGS,2172050,1/20/22 21:30,EST,145,10.8,11,17.05,,
USGS,2172050,1/20/22 21:45,EST,157,10.8,11,17.14,,
USGS,2172050,1/20/22 22:00,EST,168,10.8,11,17.24,,
USGS,2172050,1/20/22 22:15,EST,189,10.7,11,17.32,,
USGS,2172050,1/20/22 22:30,EST,208,10.7,11,17.4,,
USGS,2172050,1/20/22 22:45,EST,232,10.7,11,17.44,,
USGS,2172050,1/20/22 23:00,EST,249,10.7,11,17.44,,
USGS,2172050,1/20/22 23:15,EST,252,10.7,11,17.44,,
USGS,2172050,1/20/22 23:30,EST,271,10.7,11,17.42,,
USGS,2172050,1/20/22 23:45,EST,264,10.6,11,17.4,,
USGS,2172050,1/21/22 0:00,EST,264,10.6,11,17.36,,
USGS,2172050,1/21/22 0:15,EST,268,10.6,11,17.29,,
USGS,2172050,1/21/22 0:30,EST,272,10.6,11,17.17,,
USGS,2172050,1/21/22 0:45,EST,271,10.6,11,17.01,,
USGS,2172050,1/21/22 1:00,EST,271,10.6,11,16.84,,
USGS,2172050,1/21/22 1:15,EST,258,10.6,11,16.65,,
USGS,2172050,1/21/22 1:30,EST,252,10.6,11,16.44,,
USGS,2172050,1/21/22 1:45,EST,240,10.5,11,16.24,,
USGS,2172050,1/21/22 2:00,EST,241,10.5,11,16.04,,
USGS,2172050,1/21/22 2:15,EST,255,10.5,11,15.85,,
USGS,2172050,1/21/22 2:30,EST,255,10.6,11,15.63,,
USGS,2172050,1/21/22 2:45,EST,227,10.6,11,15.43,,
USGS,2172050,1/21/22 3:00,EST,201,10.6,10.9,15.27,,
USGS,2172050,1/21/22 3:15,EST,203,10.6,10.9,15.05,,
USGS,2172050,1/21/22 3:30,EST,192,10.7,10.9,14.89,,
USGS,2172050,1/21/22 3:45,EST,177,10.7,10.9,14.66,,
USGS,2172050,1/21/22 4:00,EST,157,10.7,10.9,14.5,,
USGS,2172050,1/21/22 4:15,EST,153,10.6,10.9,14.39,,
USGS,2172050,1/21/22 4:30,EST,149,10.7,10.9,14.2,,
USGS,2172050,1/21/22 4:45,EST,143,10.6,10.9,14.08,,
USGS,2172050,1/21/22 5:00,EST,134,10.8,10.9,14.01,,
USGS,2172050,1/21/22 5:15,EST,130,10.7,10.8,14.01,,
USGS,2172050,1/21/22 5:30,EST,124,10.8,10.8,14,,
USGS,2172050,1/21/22 5:45,EST,121,10.7,10.8,14.02,,
USGS,2172050,1/21/22 6:00,EST,117,10.8,10.8,14.13,,
USGS,2172050,1/21/22 6:15,EST,120,10.8,10.8,14.22,,
USGS,2172050,1/21/22 6:30,EST,117,10.8,10.8,14.37,,
USGS,2172050,1/21/22 6:45,EST,113,10.8,10.8,14.57,,
USGS,2172050,1/21/22 7:00,EST,112,10.8,10.8,14.79,,
USGS,2172050,1/21/22 7:15,EST,112,10.7,10.8,15.04,,
USGS,2172050,1/21/22 7:30,EST,112,10.7,10.7,15.31,,
USGS,2172050,1/21/22 7:45,EST,112,10.7,10.7,15.61,,
USGS,2172050,1/21/22 8:00,EST,113,10.7,10.7,15.86,,
USGS,2172050,1/21/22 8:15,EST,115,10.7,10.8,16.07,,
USGS,2172050,1/21/22 8:30,EST,123,10.7,10.8,16.27,,
USGS,2172050,1/21/22 8:45,EST,131,10.7,10.8,16.48,,
USGS,2172050,1/21/22 9:00,EST,137,10.7,10.8,16.65,,
USGS,2172050,1/21/22 9:15,EST,150,10.7,10.8,16.81,,
USGS,2172050,1/21/22 9:30,EST,166,10.7,10.8,16.94,,
USGS,2172050,1/21/22 9:45,EST,190,10.7,10.8,17.08,,
USGS,2172050,1/21/22 10:00,EST,206,10.7,10.8,17.22,,
USGS,2172050,1/21/22 10:15,EST,209,10.7,10.8,17.34,,
USGS,2172050,1/21/22 10:30,EST,210,10.7,10.8,17.46,,
USGS,2172050,1/21/22 10:45,EST,214,10.7,10.9,17.56,,
USGS,2172050,1/21/22 11:00,EST,220,10.7,10.9,17.63,,
USGS,2172050,1/21/22 11:15,EST,230,10.7,10.9,17.72,,
USGS,2172050,1/21/22 11:30,EST,240,10.7,11,17.79,,
USGS,2172050,1/21/22 11:45,EST,249,10.7,11,17.86,,
USGS,2172050,1/21/22 12:00,EST,256,10.6,11,17.91,,
USGS,2172050,1/21/22 12:15,EST,268,10.6,11,17.95,,
USGS,2172050,1/21/22 12:30,EST,275,10.6,11,17.97,,
USGS,2172050,1/21/22 12:45,EST,288,10.6,11,17.96,,
USGS,2172050,1/21/22 13:00,EST,296,10.6,11,17.94,,
USGS,2172050,1/21/22 13:15,EST,324,10.6,11,17.9,,
USGS,2172050,1/21/22 13:30,EST,331,10.6,11,17.82,,
USGS,2172050,1/21/22 13:45,EST,339,10.6,11,17.68,,
USGS,2172050,1/21/22 14:00,EST,337,10.6,11,17.49,,
USGS,2172050,1/21/22 14:15,EST,330,10.6,10.9,17.32,,
USGS,2172050,1/21/22 14:30,EST,299,10.6,10.8,17.11,,
USGS,2172050,1/21/22 14:45,EST,292,10.6,10.8,16.94,,
USGS,2172050,1/21/22 15:00,EST,278,10.6,10.7,16.75,,
USGS,2172050,1/21/22 15:15,EST,294,10.6,10.8,16.58,,
USGS,2172050,1/21/22 15:30,EST,262,10.6,10.9,16.4,,
USGS,2172050,1/21/22 15:45,EST,249,10.7,10.8,16.24,,
USGS,2172050,1/21/22 16:00,EST,238,10.7,10.8,16.08,,
USGS,2172050,1/21/22 16:15,EST,224,10.6,10.6,15.89,,
USGS,2172050,1/21/22 16:30,EST,229,10.7,10.7,15.73,,
USGS,2172050,1/21/22 16:45,EST,226,10.6,10.7,15.54,,
USGS,2172050,1/21/22 17:00,EST,214,10.7,10.6,15.35,,
USGS,2172050,1/21/22 17:15,EST,203,10.7,10.6,15.25,,
USGS,2172050,1/21/22 17:30,EST,196,10.7,10.6,15.11,,
USGS,2172050,1/21/22 17:45,EST,193,10.7,10.6,14.98,,
USGS,2172050,1/21/22 18:00,EST,184,10.7,10.5,14.9,,
USGS,2172050,1/21/22 18:15,EST,160,10.7,10.4,14.87,,
USGS,2172050,1/21/22 18:30,EST,158,10.7,10.4,14.91,,
USGS,2172050,1/21/22 18:45,EST,143,10.8,10.4,14.91,,
USGS,2172050,1/21/22 19:00,EST,134,10.8,10.3,15.05,,
USGS,2172050,1/21/22 19:15,EST,139,10.8,10.3,15.22,,
USGS,2172050,1/21/22 19:30,EST,132,10.8,10.3,15.43,,
USGS,2172050,1/21/22 19:45,EST,132,10.7,10.3,15.69,,
USGS,2172050,1/21/22 20:00,EST,128,10.7,10.2,15.94,,
USGS,2172050,1/21/22 20:15,EST,121,10.7,10.2,16.18,,
USGS,2172050,1/21/22 20:30,EST,120,10.7,10.2,16.37,,
USGS,2172050,1/21/22 20:45,EST,119,10.7,10.1,16.56,,
USGS,2172050,1/21/22 21:00,EST,118,10.8,10.1,16.73,,
USGS,2172050,1/21/22 21:15,EST,119,10.7,10.1,16.91,,
USGS,2172050,1/21/22 21:30,EST,120,10.7,10.1,17.07,,
USGS,2172050,1/21/22 21:45,EST,123,10.7,10.1,17.22,,
USGS,2172050,1/21/22 22:00,EST,125,10.7,10.1,17.34,,
USGS,2172050,1/21/22 22:15,EST,127,10.7,10.1,17.44,,
USGS,2172050,1/21/22 22:30,EST,129,10.7,10.2,17.53,,
USGS,2172050,1/21/22 22:45,EST,133,10.7,10.2,17.61,,
USGS,2172050,1/21/22 23:00,EST,142,10.7,10.2,17.7,,
USGS,2172050,1/21/22 23:15,EST,151,10.7,10.2,17.77,,
USGS,2172050,1/21/22 23:30,EST,154,10.7,10.2,17.84,,
USGS,2172050,1/21/22 23:45,EST,156,10.7,10.2,17.92,,
USGS,2172050,1/22/22 0:00,EST,172,10.7,10.3,17.98,,
USGS,2172050,1/22/22 0:15,EST,178,10.7,10.3,18.02,,
USGS,2172050,1/22/22 0:30,EST,198,10.7,10.3,18.06,,
USGS,2172050,1/22/22 0:45,EST,208,10.6,10.3,18.06,,
USGS,2172050,1/22/22 1:00,EST,234,10.7,10.4,18.04,,
USGS,2172050,1/22/22 1:15,EST,252,10.6,10.4,17.99,,
USGS,2172050,1/22/22 1:30,EST,277,10.7,10.4,17.91,,
USGS,2172050,1/22/22 1:45,EST,291,10.7,10.4,17.78,,
USGS,2172050,1/22/22 2:00,EST,293,10.7,10.4,17.61,,
USGS,2172050,1/22/22 2:15,EST,187,10.6,9.7,17.44,,
USGS,2172050,1/22/22 2:30,EST,193,10.5,9.7,17.24,,
USGS,2172050,1/22/22 2:45,EST,169,10.4,9.3,17.04,,
USGS,2172050,1/22/22 3:00,EST,215,10.5,9.7,16.85,,
USGS,2172050,1/22/22 3:15,EST,216,10.5,9.8,16.67,,
USGS,2172050,1/22/22 3:30,EST,230,10.5,10,16.49,,
USGS,2172050,1/22/22 3:45,EST,207,10.6,10.1,16.27,,
USGS,2172050,1/22/22 4:00,EST,166,10.6,10,16.09,,
USGS,2172050,1/22/22 4:15,EST,154,10.6,10,15.88,,
USGS,2172050,1/22/22 4:30,EST,149,10.6,10,15.68,,
USGS,2172050,1/22/22 4:45,EST,144,10.7,9.9,15.52,,
USGS,2172050,1/22/22 5:00,EST,142,10.6,9.9,15.29,,
USGS,2172050,1/22/22 5:15,EST,124,10.7,9.7,15.15,,
USGS,2172050,1/22/22 5:30,EST,121,10.7,9.7,15,,
USGS,2172050,1/22/22 5:45,EST,121,10.7,9.6,14.86,,
USGS,2172050,1/22/22 6:00,EST,117,10.7,9.5,14.75,,
USGS,2172050,1/22/22 6:15,EST,118,10.6,9.4,14.67,,
USGS,2172050,1/22/22 6:30,EST,118,10.6,9.5,14.59,,
USGS,2172050,1/22/22 6:45,EST,115,10.7,9.4,14.61,,
USGS,2172050,1/22/22 7:00,EST,109,10.7,9.3,14.7,,
USGS,2172050,1/22/22 7:15,EST,109,10.7,9.3,14.82,,
USGS,2172050,1/22/22 7:30,EST,109,10.7,9.3,14.99,,
USGS,2172050,1/22/22 7:45,EST,108,10.7,9.2,15.19,,
USGS,2172050,1/22/22 8:00,EST,106,10.7,9.2,15.42,,
USGS,2172050,1/22/22 8:15,EST,106,10.6,9.2,15.69,,
USGS,2172050,1/22/22 8:30,EST,106,10.6,9.2,15.94,,
USGS,2172050,1/22/22 8:45,EST,106,10.6,9.2,16.23,,
USGS,2172050,1/22/22 9:00,EST,107,10.6,9.2,16.47,,
USGS,2172050,1/22/22 9:15,EST,107,10.6,9.2,16.68,,
USGS,2172050,1/22/22 9:30,EST,109,10.7,9.2,16.84,,
USGS,2172050,1/22/22 9:45,EST,113,10.7,9.3,16.99,,
USGS,2172050,1/22/22 10:00,EST,116,10.7,9.3,17.12,,
USGS,2172050,1/22/22 10:15,EST,121,10.7,9.4,17.23,,
USGS,2172050,1/22/22 10:30,EST,121,10.7,9.4,17.36,,
USGS,2172050,1/22/22 10:45,EST,133,10.7,9.5,17.49,,
USGS,2172050,1/22/22 11:00,EST,149,10.7,9.6,17.61,,
USGS,2172050,1/22/22 11:15,EST,169,10.7,9.6,17.72,,
USGS,2172050,1/22/22 11:30,EST,180,10.7,9.7,17.81,,
USGS,2172050,1/22/22 11:45,EST,188,10.7,9.8,17.92,,
USGS,2172050,1/22/22 12:00,EST,187,10.7,9.8,18.01,,
USGS,2172050,1/22/22 12:15,EST,188,10.7,9.8,18.09,,
USGS,2172050,1/22/22 12:30,EST,193,10.7,9.9,18.14,,
USGS,2172050,1/22/22 12:45,EST,198,10.7,9.9,18.15,,
USGS,2172050,1/22/22 13:00,EST,207,10.7,10,18.16,,
USGS,2172050,1/22/22 13:15,EST,211,10.7,10,18.16,,
USGS,2172050,1/22/22 13:30,EST,220,10.7,10.1,18.13,,
USGS,2172050,1/22/22 13:45,EST,223,10.7,10.1,18.05,,
USGS,2172050,1/22/22 14:00,EST,230,10.7,10.1,17.95,,
USGS,2172050,1/22/22 14:15,EST,236,10.7,10.1,17.8,,
USGS,2172050,1/22/22 14:30,EST,250,10.7,10.2,17.58,,
USGS,2172050,1/22/22 14:45,EST,224,10.8,10,17.37,,
USGS,2172050,1/22/22 15:00,EST,217,10.8,10,17.16,,
USGS,2172050,1/22/22 15:15,EST,209,10.8,9.9,16.97,,
USGS,2172050,1/22/22 15:30,EST,203,10.8,9.8,16.79,,
USGS,2172050,1/22/22 15:45,EST,209,10.8,9.9,16.59,,
USGS,2172050,1/22/22 16:00,EST,211,10.8,10,16.37,,
USGS,2172050,1/22/22 16:15,EST,193,10.8,9.8,16.19,,
USGS,2172050,1/22/22 16:30,EST,187,10.8,9.8,15.97,,
USGS,2172050,1/22/22 16:45,EST,169,10.9,9.5,15.8,,
USGS,2172050,1/22/22 17:00,EST,183,10.8,9.7,15.61,,
USGS,2172050,1/22/22 17:15,EST,166,10.8,9.6,15.41,,
USGS,2172050,1/22/22 17:30,EST,151,10.8,9.2,15.26,,
USGS,2172050,1/22/22 17:45,EST,156,10.8,9.5,15.05,,
USGS,2172050,1/22/22 18:00,EST,142,10.8,9.4,14.95,,
USGS,2172050,1/22/22 18:15,EST,139,10.8,9.4,14.77,,
USGS,2172050,1/22/22 18:30,EST,132,10.8,9.3,14.72,,
USGS,2172050,1/22/22 18:45,EST,136,10.8,9.2,14.71,,
USGS,2172050,1/22/22 19:00,EST,129,10.8,9.2,14.67,,
USGS,2172050,1/22/22 19:15,EST,119,10.9,9.1,14.74,,
USGS,2172050,1/22/22 19:30,EST,121,10.9,9.1,14.87,,
USGS,2172050,1/22/22 19:45,EST,120,10.9,9.1,15.03,,
USGS,2172050,1/22/22 20:00,EST,112,11,9,15.25,,
